date,open,high,low,close,volume,sma10,sma5,bbands,roc,macd,cci,atr,ema20,mtm6,mtm12
2017-07-03,29.26,29.71,29.1,29.65,2172000.0,27.702,28.838,27.2362,11.0436,0.4598,174.2362,0.906,27.5631,11.02,20.05
2017-06-30,28.95,29.19,28.66,29.0,4749000.0,27.375,28.454,27.2652,7.6208,0.3602,169.4437,0.9163,27.3845,10.98,19.98
2017-06-29,29.12,29.37,28.51,28.9,4333400.0,27.061,28.068,27.2753,7.256,0.2594,208.8353,0.9367,27.2197,11.28,19.61
2017-06-28,28.51,28.88,28.34,28.79,8527200.0,26.759,27.534,27.2868,1.0993,0.1097,235.7859,0.9407,27.0197,10.63,19.2
2017-06-27,28.35,28.95,27.89,27.92,7473000.0,26.572,27.012,27.3038,0.7105,-0.0209,219.1948,0.9397,26.8628,10.15,19.18
2017-06-26,27.34,27.67,27.3,27.47,4047300.0,26.402,26.566,27.3313,-1.8665,-0.171,103.4195,0.9112,26.7063,9.49,18.19
2017-06-23,27.02,27.49,26.77,27.24,4854600.0,26.407,26.296,27.377,-1.7097,-0.2573,54.3389,0.9366,26.6396,9.0,17.41
2017-06-22,26.45,27.51,26.32,27.02,4726200.0,26.421,26.054,27.4212,-3.8531,-0.331,20.3611,0.948,26.5995,8.24,15.99
2017-06-21,25.9,26.78,25.8,26.47,2751800.0,26.411,25.984,27.4468,-7.9275,-0.3623,-56.137,0.9352,26.6153,8.22,15.4
2017-06-20,26.12,26.14,25.52,25.71,4380800.0,26.511,26.132,27.5068,-5.8739,-0.341,-125.2857,0.9281,26.6906,8.77,15.05
2017-06-19,25.99,26.89,25.9,26.39,5766200.0,26.53,26.238,27.5555,-4.6239,-0.3313,-67.2646,0.9312,26.7506,8.6,14.73
2017-06-16,25.81,26.01,25.4,25.56,13039700.0,26.566,26.518,27.5965,-4.9355,-0.3007,-154.3549,0.9102,26.8307,8.34,13.73
2017-06-15,26.1,26.1,26.1,26.1,0.0,26.675,26.788,27.6812,4.4,-0.2391,-126.0913,0.9213,26.9382,8.24,13.43
2017-06-14,26.64,26.73,25.81,26.1,7635700.0,26.78,26.838,27.7653,-2.5247,-0.1865,-117.7543,0.9698,27.0264,9.43,14.15
2017-06-13,26.65,26.89,26.15,26.37,4573400.0,26.936,26.89,27.8662,-0.6339,-0.1715,-97.6454,0.9724,27.0671,9.93,13.77
2017-06-12,27.39,27.51,26.53,26.84,5193200.0,27.086,26.822,27.9823,5.0633,-0.151,-38.9207,0.9846,27.111,10.64,14.78
2017-06-09,27.16,27.54,26.93,27.3,5224300.0,27.133,26.614,28.0577,1.7991,-0.198,7.1219,0.9849,27.0816,10.58,14.16
2017-06-08,26.35,27.28,26.32,27.02,5173400.0,27.166,26.562,28.1175,-1.0143,-0.2316,-33.8466,1.0046,27.0733,9.57,13.23
2017-06-07,26.9,27.04,26.33,26.45,5915000.0,27.282,26.722,28.1907,0.0744,-0.1887,-61.5076,1.0069,27.1495,10.4,14.52
2017-06-06,26.31,27.16,26.31,26.58,5873900.0,27.405,26.982,28.2533,-0.3409,-0.1872,-52.2822,1.0226,27.1757,9.23,13.3
2017-06-05,26.35,26.65,26.22,26.49,3460900.0,27.549,27.35,28.3057,1.3462,-0.1225,-77.3193,1.0316,27.2668,9.51,14.03
2017-06-02,26.9,26.99,26.39,26.78,2607700.0,27.639,27.652,28.3868,6.746,-0.0422,-40.6088,1.0565,27.3634,9.24,13.4
2017-06-01,27.15,27.37,26.49,26.67,6907500.0,27.664,27.77,28.4583,4.6243,0.0049,-20.765,1.0805,27.4121,9.14,14.44
2017-05-31,28.2,28.27,26.87,27.17,9452200.0,27.449,27.842,28.5292,2.1739,0.0395,43.4443,1.091,27.4397,10.21,15.6
2017-05-30,28.15,28.9,27.92,28.6,3075700.0,27.362,27.828,28.5907,1.6245,-0.0239,146.5073,1.0574,27.3597,9.76,15.97
2017-05-29,27.86,27.86,27.86,27.86,0.0,27.229,27.748,28.6765,2.6529,-0.0993,93.9492,1.0583,27.2765,10.16,15.67
2017-05-26,27.49,27.92,27.33,27.86,2957000.0,27.05,27.626,28.763,-1.4342,-0.1645,83.3419,1.114,27.2151,10.44,15.39
2017-05-25,27.51,27.94,27.15,27.7,3999300.0,26.969,27.558,28.8407,-2.7572,-0.2077,78.7326,1.1416,27.1861,9.86,15.56
2017-05-24,28.13,28.13,27.27,27.52,4327900.0,26.88,27.056,28.9687,2.9649,-0.2619,78.4762,1.1601,27.1521,10.02,16.19
2017-05-23,27.75,28.36,27.16,28.26,5465400.0,26.755,26.896,29.0887,-0.7156,-0.3904,104.264,1.1691,27.0491,9.9,15.4
2017-05-22,27.25,28.17,26.92,27.92,7988700.0,26.62,26.71,29.2402,-0.1466,-0.51,83.071,1.1674,26.9753,8.94,14.41
2017-05-19,27.15,27.97,27.0,27.25,6492700.0,26.495,26.474,29.3842,0.9294,-0.6043,54.6118,1.1631,26.9464,8.95,14.3
2017-05-18,25.0,27.4,25.0,26.86,20151200.0,26.3,26.38,29.4918,-5.838,-0.7058,-47.4327,1.1659,26.925,6.4,12.16
2017-05-17,27.33,27.48,26.63,26.84,5442000.0,26.395,26.704,29.6382,0.2936,-0.6061,13.4063,1.1009,27.1276,8.58,14.33
2017-05-16,26.82,27.42,26.68,27.26,7050000.0,26.422,26.614,29.761,-2.0453,-0.7072,26.7528,1.1142,27.1063,7.88,13.78
2017-05-15,26.07,26.65,25.92,26.65,7381800.0,26.51,26.53,29.9062,-5.5435,-0.7741,-50.461,1.1323,27.1365,7.17,11.99
2017-05-12,26.68,26.7,25.74,25.91,3855800.0,26.617,26.516,30.0418,-8.2531,-0.7719,-85.3825,1.1529,27.2487,7.54,12.51
2017-05-11,26.62,26.71,26.18,26.32,3413600.0,26.738,26.22,30.1332,-8.6479,-0.8199,-65.8513,1.1631,27.3086,7.82,12.4
2017-05-10,26.88,27.05,26.18,26.56,4532500.0,26.905,26.086,30.1982,-4.6809,-0.8632,-55.8626,1.1964,27.3811,8.3,12.77
2017-05-09,26.4,26.82,26.18,26.5,3980000.0,26.949,26.23,30.2633,-11.2008,-0.9323,-71.2156,1.2136,27.4338,8.32,12.06
2017-05-08,26.0,26.15,25.43,26.03,4552200.0,27.104,26.49,30.334,-16.129,-0.9581,-133.2543,1.2359,27.5426,7.66,11.12
2017-05-05,25.2,26.4,25.2,26.05,4286600.0,27.233,26.718,30.4117,-14.7497,-0.9364,-141.4932,1.263,27.705,7.05,10.75
2017-05-04,25.95,25.95,25.06,25.35,7726700.0,27.403,27.256,30.525,-12.9487,-0.8137,-182.0075,1.2663,27.9687,6.76,10.85
2017-05-03,27.6,27.71,26.31,26.32,7963600.0,27.463,27.724,30.6327,-6.5357,-0.7215,-98.1132,1.2667,28.1812,8.55,12.22
2017-05-02,27.7,28.18,27.6,28.06,7808800.0,27.428,27.668,30.7177,-7.6667,-0.7613,-20.0215,1.2412,28.2424,8.65,12.61
2017-04-28,27.14,27.71,27.07,27.47,4813800.0,27.396,27.718,30.801,-9.7739,-0.8113,-59.8152,1.2692,28.2995,8.03,11.99
2017-04-27,27.89,28.16,26.42,26.83,9359600.0,27.442,27.748,30.9023,-5.9993,-0.8062,-83.404,1.2897,28.4215,9.31,12.38
2017-04-26,28.29,28.59,27.73,27.73,5958400.0,27.561,27.55,30.9955,1.0718,-0.8644,-36.8435,1.266,28.4775,10.38,12.94
2017-04-25,27.32,28.35,27.12,28.35,4663300.0,27.646,27.202,31.0977,-7.3898,-0.9668,-45.1406,1.2873,28.4972,9.31,11.68
2017-04-24,27.95,27.96,27.09,27.45,3353600.0,27.734,27.188,31.2102,-3.7534,-0.9847,-79.3991,1.2903,28.6212,9.15,11.79
2017-04-20,27.29,28.1,27.12,28.05,4599100.0,27.912,27.074,31.2812,-4.0773,-1.0574,-72.0046,1.3077,28.6918,8.39,9.88
2017-04-19,26.9,27.44,26.54,26.67,6326900.0,28.283,27.136,31.3428,-12.9168,-1.0676,-147.3119,1.3013,28.8394,7.84,8.73
2017-04-18,26.55,26.76,26.15,26.61,7202100.0,28.549,27.572,31.4278,-14.7673,-1.0253,-208.0353,1.3224,29.0435,7.95,9.3
2017-04-17,27.25,27.47,26.68,27.43,5372400.0,28.875,28.09,31.4912,-16.6412,-0.9208,-178.3966,1.3246,29.306,9.8,10.94
2017-04-13,27.38,27.9,27.28,27.42,4377900.0,29.103,28.28,31.5575,-18.5604,-0.8454,-163.675,1.3528,29.5224,10.04,11.17
2017-04-12,27.6,28.0,27.28,27.42,6287000.0,29.365,28.75,31.6212,-13.5067,-0.75,-167.5986,1.3913,29.7479,10.32,10.74
2017-04-11,29.08,29.29,27.82,28.66,5097200.0,29.613,29.43,31.6593,-5.4309,-0.6397,-98.3645,1.3919,29.974,12.19,11.27
2017-04-10,29.14,29.27,28.38,29.03,3787400.0,29.672,29.526,31.676,-5.2049,-0.6403,-85.1606,1.3878,30.0681,12.31,10.59
2017-04-07,28.2,29.54,27.93,29.15,7506100.0,29.557,29.66,31.6705,-8.0235,-0.638,-92.3431,1.414,30.1658,10.96,8.95
2017-04-06,29.73,29.89,28.65,28.91,5813500.0,29.687,29.926,31.6575,0.9508,-0.5299,-80.6665,1.4037,30.3727,12.38,11.53
2017-04-05,31.0,31.48,29.27,29.45,6253600.0,29.618,29.98,31.6003,-0.7047,-0.5401,-18.0592,1.4123,30.4404,13.64,13.4
2017-04-04,29.56,30.71,29.3,30.65,2444400.0,29.363,29.796,31.5218,-5.226,-0.6746,-8.1004,1.3704,30.3815,11.46,11.66
2017-04-03,29.81,30.0,29.09,29.51,4092200.0,29.496,29.818,31.4622,-5.0637,-0.6898,-59.2975,1.3683,30.468,12.06,11.4
2017-03-31,29.53,30.35,29.29,29.79,4009400.0,29.63,29.454,31.3997,-7.4004,-0.7246,-45.2115,1.3924,30.5372,12.09,10.67
2017-03-30,30.0,30.39,29.75,30.1,2264400.0,29.946,29.448,31.3327,-9.9099,-0.73,-31.8728,1.4099,30.6432,13.45,11.14
2017-03-29,30.08,30.52,29.55,30.11,3106200.0,30.308,29.256,31.254,-8.9864,-0.7741,-37.9646,1.4504,30.7109,13.82,11.38
2017-03-28,29.67,30.0,29.36,29.81,4456400.0,30.491,28.93,31.1973,-7.7138,-0.8273,-64.1536,1.4757,30.7774,13.32,9.7
2017-03-27,27.99,29.62,27.25,29.39,6849000.0,30.599,29.174,31.1397,-20.4604,-0.8415,-128.4774,1.5197,30.8939,12.15,7.46
2017-03-24,29.5,29.51,28.55,29.0,3917800.0,30.874,29.806,31.1103,-16.5016,-0.6762,-126.6806,1.4749,31.1996,12.89,9.43
2017-03-23,29.04,29.63,28.43,29.24,7074400.0,30.99,30.444,31.0408,-21.1726,-0.6091,-130.8957,1.502,31.3785,12.18,9.74
2017-03-22,28.45,30.08,28.29,29.4,7020200.0,31.031,31.36,30.9812,-20.73,-0.4679,-129.0927,1.5179,31.6247,12.14,10.1
2017-03-21,30.89,30.97,28.95,29.04,6509400.0,31.308,32.052,30.9387,-8.0928,-0.2207,-115.4072,1.5036,31.9588,15.0,12.79
2017-03-20,31.15,31.89,30.9,31.63,3340900.0,31.338,32.024,30.869,-7.7857,-0.1504,-43.2591,1.4417,32.0714,15.27,14.07
2017-03-17,32.69,32.77,31.3,31.3,14673300.0,31.363,31.942,30.7867,-5.7925,-0.085,-33.7121,1.4654,32.1683,17.49,15.88
2017-03-16,33.62,33.84,32.28,32.53,4529000.0,31.283,31.536,30.7035,-5.3757,-0.1571,10.1255,1.4652,32.1134,18.31,16.66
2017-03-15,31.91,33.32,31.57,33.32,7401600.0,31.251,30.702,30.6145,-6.7232,-0.3415,-0.2654,1.4602,31.9548,16.43,15.11
2017-03-14,30.75,31.5,30.29,31.17,4101000.0,31.365,30.564,30.546,-4.3843,-0.3978,-73.6679,1.4239,31.9596,14.49,13.05
2017-03-13,30.74,31.38,30.7,31.01,5780300.0,31.505,30.652,30.5027,0.7208,-0.3458,-78.763,1.4352,32.0869,14.93,12.08
2017-03-10,30.66,31.02,29.65,29.65,5574100.0,31.95,30.784,30.4728,-0.4222,-0.2733,-115.9589,1.4197,32.2287,15.04,12.31
2017-03-09,29.45,30.58,29.07,30.18,8743900.0,32.417,31.03,30.4583,-3.8838,-0.1687,-124.8585,1.4223,32.3938,13.68,9.99
2017-03-08,31.22,31.35,29.83,30.12,5789100.0,33.156,31.8,30.4722,1.8265,0.0905,-107.8568,1.4177,32.7036,15.58,11.77
2017-03-07,31.19,31.87,30.8,30.92,6653500.0,33.623,32.166,30.4735,-2.5312,0.2397,-74.5394,1.4123,32.8598,16.4,11.18
2017-03-06,31.4,31.61,30.68,31.1,6393900.0,33.865,32.358,30.4683,-3.1163,0.4298,-76.4471,1.4303,33.0356,16.6,11.94
2017-03-03,31.89,32.29,31.36,31.82,6887300.0,34.103,33.116,30.4337,-2.4771,0.6448,-54.0206,1.4456,33.2078,16.78,13.01
2017-03-02,33.3,33.6,31.35,31.46,6860100.0,34.384,33.804,30.3983,1.8349,0.8599,-44.6632,1.4727,33.3465,18.64,14.48
2017-03-01,33.05,33.38,32.85,33.17,3262200.0,34.607,34.512,30.3068,-0.5117,0.9784,0.3312,1.4318,33.3514,17.91,13.95
2017-02-24,32.15,33.91,32.0,32.72,9984400.0,34.723,35.08,30.2405,-3.9725,1.1409,-10.2039,1.4724,33.3831,15.35,12.83
2017-02-23,35.19,35.25,32.8,33.17,12566100.0,34.724,35.372,30.1877,2.2371,1.4233,26.6562,1.4494,33.5129,18.41,14.96
2017-02-22,35.33,35.33,34.03,34.69,6845300.0,34.257,35.09,30.1083,3.6983,1.4536,68.0324,1.3967,33.3363,18.49,16.63
2017-02-21,36.84,37.28,35.28,35.54,6307900.0,33.803,34.964,30.0028,14.3744,1.4568,132.4307,1.3907,33.1265,20.23,17.44
2017-02-20,35.89,36.56,35.78,36.43,6047300.0,33.183,34.702,29.8477,15.8116,1.2859,166.1252,1.3587,32.7356,20.63,16.92
2017-02-17,33.61,34.3,33.39,34.07,5909200.0,32.66,34.366,29.721,5.0313,1.1459,63.9344,1.2991,32.4036,19.24,15.26
2017-02-16,33.78,34.44,33.62,33.77,5231900.0,32.499,34.076,29.6233,11.3015,1.1827,71.5881,1.3196,32.2766,19.69,15.6
2017-02-15,34.7,34.75,33.69,33.82,6626600.0,32.362,33.424,29.5115,11.1111,1.1951,86.5567,1.3459,32.1183,20.63,17.18
2017-02-14,35.53,35.56,34.03,34.4,4651000.0,32.162,32.642,29.3457,13.8782,1.0998,126.0033,1.361,31.8465,21.14,18.22
2017-02-13,34.21,35.85,34.02,35.81,11344600.0,31.879,31.664,29.1635,14.453,0.8778,176.8413,1.3389,31.4588,19.51,17.19
2017-02-10,32.16,32.8,32.1,32.8,5036400.0,31.78,30.954,29.0182,6.9149,0.716,37.7655,1.2488,31.1692,18.06,14.71
2017-02-09,30.52,31.35,30.26,31.08,4011900.0,31.912,30.922,28.9003,5.9354,0.7078,-58.6114,1.224,31.0649,15.91,14.32
2017-02-08,30.79,30.82,30.04,30.59,3867100.0,32.302,31.3,28.822,12.2903,0.854,-71.9732,1.2311,31.1223,17.13,15.06
2017-02-07,30.64,31.33,30.08,30.24,4297100.0,32.63,31.682,28.7703,16.5019,1.0007,-55.8771,1.2548,31.1573,15.39,14.5
2017-02-06,30.66,30.77,29.87,29.92,3554600.0,32.787,32.094,28.6923,16.6223,1.1887,-54.6424,1.2467,31.2117,16.32,15.52
2017-02-03,32.0,32.0,30.39,30.61,6833500.0,32.82,32.606,28.5747,23.1717,1.4093,-8.7312,1.2649,31.2698,17.18,15.05
2017-02-02,32.41,33.44,32.41,32.66,4024400.0,32.82,32.902,28.4248,24.3668,1.534,60.0019,1.212,31.1929,17.23,15.5
2017-02-01,32.7,33.51,32.68,32.89,5928500.0,32.614,33.304,28.2578,28.185,1.629,70.2324,1.2216,31.0648,18.1,15.3
2017-01-31,32.7,32.95,32.11,32.18,4067300.0,32.467,33.578,28.0763,29.3513,1.6971,57.8298,1.2159,30.8927,17.29,14.65
2017-01-30,33.22,33.49,32.14,32.25,3136800.0,32.317,33.48,27.8988,24.5127,1.7593,67.981,1.2357,30.7024,17.16,15.12
2017-01-27,33.48,34.2,33.41,33.7,3244000.0,31.984,33.034,27.718,27.7375,1.7602,101.5559,1.2186,30.4374,17.25,14.97
2017-01-26,34.42,34.63,33.6,33.6,5274700.0,31.644,32.738,27.5292,31.2238,1.7092,117.0101,1.2412,30.1171,18.82,15.42
2017-01-24,34.07,34.72,33.27,34.13,5373900.0,31.083,31.924,27.3197,34.5045,1.5236,134.8223,1.2523,29.6642,17.97,15.67
2017-01-23,32.21,33.48,32.19,33.31,4369600.0,30.418,31.356,27.1202,26.5122,1.3002,125.5334,1.2419,29.2004,15.84,13.36
2017-01-20,30.99,32.43,30.95,32.1,6309700.0,29.827,31.154,26.935,19.6525,1.1855,110.2616,1.2346,28.8836,13.19,12.44
2017-01-19,32.0,32.02,31.03,31.47,5303100.0,29.357,30.934,26.7657,19.8053,1.146,116.5301,1.2217,28.6619,14.4,12.55
2017-01-18,30.35,32.69,30.35,32.11,14846300.0,28.755,30.55,26.5707,15.7955,0.9762,144.2953,1.2292,28.3105,11.21,11.59
2017-01-17,31.23,31.3,30.49,30.57,5968500.0,28.326,30.242,26.384,12.7437,0.9132,140.5584,1.1707,28.0959,11.09,12.58
2017-01-16,31.2,32.11,31.2,31.82,2018500.0,27.754,29.48,26.1747,10.3253,0.7299,217.7278,1.1623,27.766,10.94,13.28
2017-01-13,29.89,31.2,29.7,30.98,4424800.0,27.162,28.5,25.9673,7.518,0.4884,217.846,1.164,27.4045,9.42,12.08
2017-01-12,30.08,30.42,29.71,30.07,5500500.0,26.841,27.78,25.7775,6.8561,0.3064,231.2869,1.1463,27.1428,11.37,12.55
2017-01-11,28.81,29.19,28.33,29.13,3499900.0,26.454,26.96,25.5777,-0.4836,0.0504,185.1754,1.1388,26.8337,10.69,9.71
2017-01-10,27.42,28.54,27.42,28.54,3606500.0,26.196,26.41,25.3992,-7.9557,-0.1478,130.6064,1.1534,26.6256,8.22,9.02
2017-01-09,26.3,26.85,26.27,26.5,3407800.0,25.987,26.028,25.2463,-13.144,-0.2572,-8.8526,1.1068,26.542,6.29,9.13
2017-01-06,26.29,26.59,25.86,25.97,4213500.0,25.903,25.824,25.1227,-16.0064,-0.2789,-40.7046,1.1187,26.5675,5.72,9.54
2017-01-05,25.98,26.9,25.78,26.68,4031600.0,25.864,25.902,24.9885,-15.8679,-0.3017,-29.4897,1.1344,26.5967,6.23,8.66
2017-01-04,26.06,26.23,25.36,25.7,2144400.0,25.937,25.948,24.855,-11.1187,-0.2947,-64.7814,1.131,26.6616,7.36,8.75
2017-01-03,25.51,26.17,25.4,26.17,5658500.0,25.952,25.982,24.718,-14.3097,-0.2897,-64.0859,1.1447,26.725,7.11,8.26
2017-01-02,25.28,25.49,25.05,25.06,1118500.0,26.171,25.946,24.5908,-9.0974,-0.2231,-99.2261,1.1465,26.8528,5.37,7.87
2016-12-29,26.68,26.85,25.5,25.68,4778000.0,26.471,25.982,24.4728,-8.2215,-0.1114,-77.728,1.1737,27.0184,6.92,9.23
2016-12-28,26.21,26.92,26.21,26.68,6264000.0,26.583,25.826,24.3257,-9.5583,-0.1097,-61.2534,1.1645,27.054,8.71,8.47
2016-12-27,26.23,26.39,25.83,25.86,1967300.0,26.777,25.926,24.1892,-13.8022,-0.0582,-94.8887,1.17,27.1429,9.77,8.91
2016-12-26,25.33,26.07,25.14,25.99,854600.0,27.049,25.922,24.0555,-12.6552,0.0064,-120.5878,1.2021,27.239,9.83,7.25
2016-12-23,25.46,25.72,25.18,25.19,4234100.0,27.495,26.396,23.928,-7.5191,0.1804,-157.2618,1.2164,27.4399,10.04,7.29
2016-12-22,25.9,26.03,25.21,25.38,3926800.0,27.977,26.96,23.7928,-8.4482,0.3866,-179.6248,1.252,27.6483,10.82,8.5
2016-12-21,26.71,26.94,26.22,26.48,3690600.0,28.517,27.34,23.651,-3.7478,0.5994,-142.7242,1.251,27.8324,12.21,8.72
2016-12-20,26.21,26.64,25.92,26.58,4565700.0,28.934,27.628,23.497,-3.177,0.7798,-169.7088,1.279,27.9505,10.6,8.86
2016-12-19,27.7,27.94,25.99,26.05,6369800.0,29.245,28.176,23.3578,11.9192,1.0496,-162.867,1.3084,28.1337,12.81,10.2
2016-12-16,28.28,28.59,27.75,27.75,6343900.0,29.452,28.594,23.183,14.9594,1.227,-54.3757,1.2746,28.1794,13.08,10.83
2016-12-15,27.8,28.63,27.34,28.23,5288200.0,29.405,28.994,22.9903,9.0624,1.3765,-32.9266,1.2975,28.1688,12.42,9.9
2016-12-14,28.15,28.67,27.5,27.88,7732900.0,29.532,29.694,22.8062,12.1961,1.5962,-23.4708,1.2979,28.2076,13.05,10.26
2016-12-13,28.95,29.51,28.06,28.33,6229000.0,29.615,30.24,22.6133,12.1224,1.8177,13.735,1.3046,28.2137,13.23,10.63
2016-12-12,29.79,30.05,29.19,29.49,3642800.0,29.763,30.314,22.4105,7.584,1.9926,56.411,1.297,28.1362,15.8,10.75
2016-12-09,30.28,30.4,29.46,29.61,5973500.0,29.684,30.31,22.189,16.641,2.1013,71.4899,1.32,27.9621,14.99,11.1
2016-12-08,31.3,31.65,30.0,30.13,5145300.0,29.409,29.816,21.969,32.6271,2.1596,109.8256,1.34,27.7181,16.31,11.91
2016-12-07,30.88,31.48,30.43,31.03,6300800.0,29.108,29.37,21.728,34.2025,2.0988,133.2307,1.3237,27.341,15.39,11.03
2016-12-06,29.32,30.0,29.13,30.0,4878800.0,28.795,28.99,21.5077,30.9513,2.0334,94.5011,1.3154,26.9685,13.43,9.24
2016-12-05,29.77,30.15,29.21,29.6,4397400.0,28.57,29.212,21.3192,36.497,2.0791,99.9365,1.3389,26.721,14.15,9.6
2016-12-02,27.81,29.49,27.45,29.49,9537100.0,28.068,29.058,21.1228,26.1225,2.0614,78.9954,1.3599,26.4,14.29,7.31
2016-12-01,29.07,30.25,27.91,28.47,11799200.0,27.747,29.002,20.9658,29.9508,2.2085,87.7106,1.3241,26.2516,16.08,8.93
2016-11-30,28.98,29.55,27.92,28.06,14907900.0,27.389,28.846,20.7763,30.8352,2.2357,84.0484,1.2706,25.9549,15.08,9.33
2016-11-29,30.43,30.45,28.86,29.18,9459400.0,27.0,28.6,20.5775,39.2677,2.2471,123.8286,1.2517,25.6365,16.36,10.68
2016-11-28,29.0,31.01,28.59,31.01,8817900.0,26.539,27.928,20.3645,31.2217,2.0813,162.7395,1.2044,25.1319,14.0,8.85
2016-11-25,27.53,28.9,27.51,28.9,6218900.0,26.408,27.078,20.183,30.4739,1.9851,127.2968,1.1404,24.7248,12.2,6.65
2016-11-24,28.29,28.53,27.59,27.59,2690500.0,26.251,26.492,20.0217,35.8137,1.9831,122.3378,1.1273,24.4295,11.48,7.17
2016-11-23,27.75,28.37,27.34,28.17,6486000.0,25.782,25.932,19.8553,36.6995,1.8742,136.979,1.1371,24.0231,10.0,6.31
2016-11-22,27.07,27.88,26.9,27.77,7431700.0,25.308,25.4,19.6962,41.3577,1.7631,137.6317,1.1428,23.6308,10.35,6.52
2016-11-21,24.75,25.9,24.65,25.83,6291900.0,24.84,25.15,19.555,32.5656,1.6647,79.5523,1.095,23.2688,9.13,4.8
2016-11-18,24.6,24.87,23.72,24.57,6893800.0,24.546,25.738,19.455,31.1301,1.7513,51.2,1.0827,23.1129,11.79,4.07
2016-11-17,25.49,25.6,24.74,24.74,8337800.0,24.291,26.01,19.3607,37.7838,1.8515,80.8964,1.0791,22.9563,13.29,4.99
2016-11-16,25.09,25.32,24.17,25.15,7501900.0,23.979,25.632,19.2508,38.6954,1.8619,87.3809,1.0907,22.6896,13.86,3.73
2016-11-14,25.82,26.74,25.56,26.46,7093100.0,23.685,25.216,19.1517,42.6519,1.8887,146.6713,1.0275,22.437,14.43,5.67
2016-11-11,27.69,28.01,25.8,25.98,15173900.0,23.288,24.53,19.0347,51.726,1.8213,173.2486,1.0195,22.0809,16.52,7.62
2016-11-10,25.96,27.41,25.8,26.87,10367700.0,22.729,23.354,18.8828,37.5,1.5182,195.0402,0.9569,21.4904,14.19,5.47
2016-11-09,23.6,25.89,23.32,25.0,13530400.0,22.243,22.572,18.7515,29.386,1.2855,149.4989,0.8804,21.0199,10.62,3.08
2016-11-08,23.01,24.3,22.98,23.97,4850600.0,21.966,22.326,18.6638,28.0468,1.2101,130.84,0.7914,20.7484,10.51,2.21
2016-11-07,22.39,23.21,22.2,23.13,5148700.0,21.695,22.154,18.5828,25.5045,1.1563,109.9917,0.7636,20.5103,10.98,1.75
2016-11-04,21.81,22.12,21.44,21.61,7433500.0,21.371,22.046,18.5295,21.9799,1.1339,75.8774,0.7196,20.3124,9.89,1.7
2016-11-03,22.05,22.66,21.88,21.96,8953400.0,21.057,22.104,18.4835,21.1538,1.1479,104.4633,0.7217,20.1548,10.36,1.55
2016-11-01,22.37,22.65,21.57,22.3,7503800.0,20.728,21.914,18.4335,25.3221,1.1247,120.0359,0.7186,19.9553,11.85,2.59
2016-10-31,22.15,22.34,21.66,22.08,6545600.0,20.341,21.606,18.3792,22.919,1.0461,133.6916,0.6996,19.7011,11.47,2.14
2016-10-28,21.85,22.47,21.83,22.14,9967500.0,19.935,21.236,18.3197,19.989,0.953,168.0297,0.7006,19.4433,11.8,1.85
2016-10-27,22.1,22.31,21.66,22.0,10148800.0,19.56,20.696,18.254,25.0,0.8508,203.606,0.7038,19.19,12.15,0.89
2016-10-26,21.1,21.86,20.82,21.77,10290600.0,19.175,20.01,18.1858,21.6138,0.6825,229.4101,0.7067,18.8837,11.1,-0.25
2016-10-25,20.83,21.35,20.62,21.35,11607500.0,18.953,19.542,18.1475,19.7815,0.5596,253.6366,0.6891,18.6504,10.54,-0.72
2016-10-24,20.3,20.61,20.02,20.3,7251300.0,18.694,19.076,18.1153,16.1992,0.4221,240.7996,0.6701,18.4209,10.72,-1.85
2016-10-21,19.15,20.2,18.88,19.91,16069400.0,18.461,18.634,18.0947,7.2228,0.2944,225.5149,0.6686,18.2231,10.4,-4.05
2016-10-20,18.67,19.17,18.65,19.1,9474800.0,18.33,18.424,18.0855,8.4834,0.2442,167.6409,0.6343,18.1256,9.48,-4.59
2016-10-19,18.76,18.92,18.51,18.62,4573100.0,18.251,18.34,18.0652,12.201,0.2256,139.8017,0.6387,18.0683,9.13,-5.69
2016-10-18,18.5,18.88,18.34,18.77,9581100.0,18.195,18.364,18.0415,10.4478,0.1892,145.9809,0.6507,17.9955,9.18,-6.5
2016-10-17,18.09,18.45,17.98,18.24,5163600.0,18.13,18.312,18.0212,9.1074,0.1666,74.6057,0.6513,17.9424,8.68,-9.41
2016-10-14,18.1,18.33,17.97,18.02,6890600.0,18.123,18.288,18.0012,7.8665,0.1771,59.2272,0.6608,17.9268,9.15,-6.78
2016-10-13,18.25,18.25,17.7,17.75,18453000.0,18.134,18.236,17.98,10.6061,0.1868,35.4259,0.6651,17.9086,9.46,-5.85
2016-10-11,18.88,19.1,18.4,18.6,9733500.0,18.077,18.162,17.9632,10.5386,0.1813,143.1438,0.6527,17.8726,9.43,-1.72
2016-10-10,18.24,19.09,18.16,19.05,8879800.0,17.924,18.026,17.9377,8.3135,0.1074,162.3154,0.6503,17.7666,9.03,-3.41
2016-10-07,17.97,18.28,17.72,18.0,10040900.0,17.839,17.948,17.923,1.7554,0.0767,80.678,0.6271,17.7168,9.0,-5.76
2016-10-06,17.84,17.95,17.7,17.8,4178300.0,17.789,17.958,17.9252,-0.9439,0.0639,63.0692,0.6306,17.6901,8.33,-5.51
2016-10-05,17.88,18.01,17.71,17.86,3221600.0,17.791,18.032,17.9237,-0.6115,0.0599,68.2587,0.6507,17.6743,8.57,-4.07
